kepoi_name,kepid,koi_disposition,label,path
K04577.02,10610039,CANDIDATE,1,data/processed/K04577_02.npz
K04577.01,10610039,CANDIDATE,1,data/processed/K04577_01.npz
K03148.01,10611420,FALSE POSITIVE,0,data/processed/K03148_01.npz
K07350.01,10613718,FALSE POSITIVE,0,data/processed/K07350_01.npz
K01807.01,10614012,FALSE POSITIVE,0,data/processed/K01807_01.npz
K06227.01,10614158,FALSE POSITIVE,0,data/processed/K06227_01.npz
K05813.01,10616317,FALSE POSITIVE,0,data/processed/K05813_01.npz
K01999.01,10616415,FALSE POSITIVE,0,data/processed/K01999_01.npz
K00340.01,10616571,FALSE POSITIVE,0,data/processed/K00340_01.npz
K08028.01,10616829,FALSE POSITIVE,0,data/processed/K08028_01.npz
K03016.01,10617638,FALSE POSITIVE,0,data/processed/K03016_01.npz
K03082.01,10619142,FALSE POSITIVE,0,data/processed/K03082_01.npz
K00203.01,10619192,CONFIRMED,1,data/processed/K00203_01.npz
K00066.01,10620329,FALSE POSITIVE,0,data/processed/K00066_01.npz
K07353.01,10649230,FALSE POSITIVE,0,data/processed/K07353_01.npz
K03280.01,10653179,CONFIRMED,1,data/processed/K03280_01.npz
K00211.01,10656508,CANDIDATE,1,data/processed/K00211_01.npz
K00598.01,10656823,CONFIRMED,1,data/processed/K00598_01.npz
K00598.02,10656823,CONFIRMED,1,data/processed/K00598_02.npz
K01837.01,10657406,CONFIRMED,1,data/processed/K01837_01.npz
K01837.02,10657406,CONFIRMED,1,data/processed/K01837_02.npz
K05817.01,10658177,CANDIDATE,1,data/processed/K05817_01.npz
K06079.01,10659313,FALSE POSITIVE,0,data/processed/K06079_01.npz
K07354.01,10659624,CANDIDATE,1,data/processed/K07354_01.npz
K05818.01,10661679,FALSE POSITIVE,0,data/processed/K05818_01.npz
K03931.01,10661718,FALSE POSITIVE,0,data/processed/K03931_01.npz
K04118.01,10661778,FALSE POSITIVE,0,data/processed/K04118_01.npz
K07355.01,10661913,FALSE POSITIVE,0,data/processed/K07355_01.npz
K07356.01,10661976,FALSE POSITIVE,0,data/processed/K07356_01.npz
K07357.01,10662021,FALSE POSITIVE,0,data/processed/K07357_01.npz
K02584.01,10663411,FALSE POSITIVE,0,data/processed/K02584_01.npz
K04698.01,10663738,CANDIDATE,1,data/processed/K04698_01.npz
K05819.01,10663976,CANDIDATE,1,data/processed/K05819_01.npz
K08213.01,10664150,FALSE POSITIVE,0,data/processed/K08213_01.npz
K02599.01,10664416,FALSE POSITIVE,0,data/processed/K02599_01.npz
K03080.01,10665043,FALSE POSITIVE,0,data/processed/K03080_01.npz
K07358.01,10665228,CANDIDATE,1,data/processed/K07358_01.npz
K03986.01,10668665,FALSE POSITIVE,0,data/processed/K03986_01.npz
K04360.01,10669994,CONFIRMED,1,data/processed/K04360_01.npz
K07360.01,10670112,CANDIDATE,1,data/processed/K07360_01.npz
K01797.01,10676014,CONFIRMED,1,data/processed/K01797_01.npz
K04804.01,10676750,CANDIDATE,1,data/processed/K04804_01.npz
K00599.01,10676824,CONFIRMED,1,data/processed/K00599_01.npz
K03595.01,10677186,FALSE POSITIVE,0,data/processed/K03595_01.npz
K05820.01,10677763,FALSE POSITIVE,0,data/processed/K05820_01.npz
K05821.01,10678912,CANDIDATE,1,data/processed/K05821_01.npz
K02549.01,10679583,FALSE POSITIVE,0,data/processed/K02549_01.npz
K07361.01,10680424,CANDIDATE,1,data/processed/K07361_01.npz
K02317.01,10684670,CONFIRMED,1,data/processed/K02317_01.npz
K07362.01,10685175,FALSE POSITIVE,0,data/processed/K07362_01.npz
K05822.01,10685764,CANDIDATE,1,data/processed/K05822_01.npz
K02978.01,10686814,FALSE POSITIVE,0,data/processed/K02978_01.npz
K07363.01,10686876,FALSE POSITIVE,0,data/processed/K07363_01.npz
K07364.01,10686930,FALSE POSITIVE,0,data/processed/K07364_01.npz
K02108.01,10709622,CONFIRMED,1,data/processed/K02108_01.npz
K06080.01,10710755,FALSE POSITIVE,0,data/processed/K06080_01.npz
K03359.01,10711551,FALSE POSITIVE,0,data/processed/K03359_01.npz
K07365.01,10711913,FALSE POSITIVE,0,data/processed/K07365_01.npz
K04024.01,10714072,CONFIRMED,1,data/processed/K04024_01.npz
K00430.01,10717241,CONFIRMED,1,data/processed/K00430_01.npz
K00430.02,10717241,CANDIDATE,1,data/processed/K00430_02.npz
K00600.01,10718726,CONFIRMED,1,data/processed/K00600_01.npz
K00600.02,10718726,CANDIDATE,1,data/processed/K00600_02.npz
K00209.01,10723750,CONFIRMED,1,data/processed/K00209_01.npz
K00209.02,10723750,CONFIRMED,1,data/processed/K00209_02.npz
K05823.01,10724569,FALSE POSITIVE,0,data/processed/K05823_01.npz
K06081.01,10727668,FALSE POSITIVE,0,data/processed/K06081_01.npz
K06229.01,10728219,FALSE POSITIVE,0,data/processed/K06229_01.npz
K04453.02,10729472,FALSE POSITIVE,0,data/processed/K04453_02.npz
K04453.01,10729472,FALSE POSITIVE,0,data/processed/K04453_01.npz
K04335.01,10730070,CONFIRMED,1,data/processed/K04335_01.npz
K02327.01,10730703,CONFIRMED,1,data/processed/K02327_01.npz
K02327.02,10730703,CANDIDATE,1,data/processed/K02327_02.npz
K03889.01,10733174,FALSE POSITIVE,0,data/processed/K03889_01.npz
K05824.01,10734441,FALSE POSITIVE,0,data/processed/K05824_01.npz
K06082.01,10735519,FALSE POSITIVE,0,data/processed/K06082_01.npz
K03617.01,10735564,FALSE POSITIVE,0,data/processed/K03617_01.npz
K08214.01,10735575,FALSE POSITIVE,0,data/processed/K08214_01.npz
K07367.01,10736223,FALSE POSITIVE,0,data/processed/K07367_01.npz
K07368.01,10736489,CONFIRMED,1,data/processed/K07368_01.npz
K05826.01,10747162,CANDIDATE,1,data/processed/K05826_01.npz
K01638.01,10747439,FALSE POSITIVE,0,data/processed/K01638_01.npz
K02673.01,10747445,FALSE POSITIVE,0,data/processed/K02673_01.npz
K03086.01,10749059,CANDIDATE,1,data/processed/K03086_01.npz
K03589.01,10751515,FALSE POSITIVE,0,data/processed/K03589_01.npz
K07370.01,10751908,CANDIDATE,1,data/processed/K07370_01.npz
K08215.01,10753394,FALSE POSITIVE,0,data/processed/K08215_01.npz
K07371.01,10753734,FALSE POSITIVE,0,data/processed/K07371_01.npz
K04816.01,10753922,FALSE POSITIVE,0,data/processed/K04816_01.npz
K05827.01,10777591,CONFIRMED,1,data/processed/K05827_01.npz
K03925.01,10788461,CONFIRMED,1,data/processed/K03925_01.npz
K03925.02,10788461,CONFIRMED,1,data/processed/K03925_02.npz
K03925.03,10788461,CONFIRMED,1,data/processed/K03925_03.npz
K08031.01,10790401,CANDIDATE,1,data/processed/K08031_01.npz
K02871.01,10793172,CONFIRMED,1,data/processed/K02871_01.npz
K02871.02,10793172,CONFIRMED,1,data/processed/K02871_02.npz
K02871.04,10793172,CANDIDATE,1,data/processed/K02871_04.npz
K02871.03,10793172,CANDIDATE,1,data/processed/K02871_03.npz
K07373.01,10794405,FALSE POSITIVE,0,data/processed/K07373_01.npz
K04673.01,10794509,FALSE POSITIVE,0,data/processed/K04673_01.npz
K04235.01,10794974,CANDIDATE,1,data/processed/K04235_01.npz
K03683.01,10795103,CONFIRMED,1,data/processed/K03683_01.npz
K02373.01,10798331,CANDIDATE,1,data/processed/K02373_01.npz
K02228.01,10801100,FALSE POSITIVE,0,data/processed/K02228_01.npz
K04611.01,10801249,FALSE POSITIVE,0,data/processed/K04611_01.npz
K05831.01,10813078,CANDIDATE,1,data/processed/K05831_01.npz
K02378.01,10813132,CONFIRMED,1,data/processed/K02378_01.npz
K01640.01,10813841,FALSE POSITIVE,0,data/processed/K01640_01.npz
K04470.01,10815916,FALSE POSITIVE,0,data/processed/K04470_01.npz
K07377.01,10816107,FALSE POSITIVE,0,data/processed/K07377_01.npz
K07378.02,10843431,CANDIDATE,1,data/processed/K07378_02.npz
K07378.01,10843431,CONFIRMED,1,data/processed/K07378_01.npz
K00431.01,10843590,CONFIRMED,1,data/processed/K00431_01.npz
K00431.02,10843590,CONFIRMED,1,data/processed/K00431_02.npz
K08033.01,10844823,CANDIDATE,1,data/processed/K08033_01.npz
K03192.01,10847721,FALSE POSITIVE,0,data/processed/K03192_01.npz
K07380.01,10848097,CANDIDATE,1,data/processed/K07380_01.npz
K07381.01,10849244,FALSE POSITIVE,0,data/processed/K07381_01.npz
K03739.01,10857342,FALSE POSITIVE,0,data/processed/K03739_01.npz
K05835.01,10858504,CANDIDATE,1,data/processed/K05835_01.npz
K04183.01,10858737,FALSE POSITIVE,0,data/processed/K04183_01.npz
K04130.01,10858803,FALSE POSITIVE,0,data/processed/K04130_01.npz
K00432.01,10858832,CONFIRMED,1,data/processed/K00432_01.npz
K03118.01,10861608,FALSE POSITIVE,0,data/processed/K03118_01.npz
K08034.01,10862284,FALSE POSITIVE,0,data/processed/K08034_01.npz
K08035.01,10862759,CANDIDATE,1,data/processed/K08035_01.npz
K02368.01,10863608,CONFIRMED,1,data/processed/K02368_01.npz
K02080.01,10864531,CONFIRMED,1,data/processed/K02080_01.npz
K02080.02,10864531,CONFIRMED,1,data/processed/K02080_02.npz
K07383.01,10866969,CANDIDATE,1,data/processed/K07383_01.npz
K07384.01,10867017,FALSE POSITIVE,0,data/processed/K07384_01.npz
K04597.01,10873178,CANDIDATE,1,data/processed/K04597_01.npz
K00535.01,10873260,CONFIRMED,1,data/processed/K00535_01.npz
K02305.01,10874215,CONFIRMED,1,data/processed/K02305_01.npz
K04149.01,10875007,CANDIDATE,1,data/processed/K04149_01.npz
K04149.02,10875007,CANDIDATE,1,data/processed/K04149_02.npz
K02960.01,10876237,FALSE POSITIVE,0,data/processed/K02960_01.npz
K05837.01,10878117,CANDIDATE,1,data/processed/K05837_01.npz
K00341.01,10878263,CONFIRMED,1,data/processed/K00341_01.npz
K00341.02,10878263,CONFIRMED,1,data/processed/K00341_02.npz
K05838.01,10879247,FALSE POSITIVE,0,data/processed/K05838_01.npz
K01642.01,10879656,FALSE POSITIVE,0,data/processed/K01642_01.npz
K05839.01,10879899,CANDIDATE,1,data/processed/K05839_01.npz
K02502.01,10880007,FALSE POSITIVE,0,data/processed/K02502_01.npz
K02936.01,10880507,CONFIRMED,1,data/processed/K02936_01.npz
K03484.01,10881457,CONFIRMED,1,data/processed/K03484_01.npz
K02957.01,10904004,CANDIDATE,1,data/processed/K02957_01.npz
K00046.01,10905239,CONFIRMED,1,data/processed/K00046_01.npz
K00046.02,10905239,CONFIRMED,1,data/processed/K00046_02.npz
K05840.01,10905641,FALSE POSITIVE,0,data/processed/K05840_01.npz
K04503.01,10907132,CANDIDATE,1,data/processed/K04503_01.npz
K02200.01,10909127,CONFIRMED,1,data/processed/K02200_01.npz
K07385.01,10909274,FALSE POSITIVE,0,data/processed/K07385_01.npz
K02623.01,10916600,CONFIRMED,1,data/processed/K02623_01.npz
K02623.02,10916600,CANDIDATE,1,data/processed/K02623_02.npz
K02770.01,10917043,CANDIDATE,1,data/processed/K02770_01.npz
K01963.01,10917681,CANDIDATE,1,data/processed/K01963_01.npz
K05841.01,10920086,FALSE POSITIVE,0,data/processed/K05841_01.npz
K07386.01,10920813,FALSE POSITIVE,0,data/processed/K07386_01.npz
K07387.01,10923260,FALSE POSITIVE,0,data/processed/K07387_01.npz
K04326.01,10924340,FALSE POSITIVE,0,data/processed/K04326_01.npz
K07388.01,10924400,FALSE POSITIVE,0,data/processed/K07388_01.npz
K03063.01,10924562,CONFIRMED,1,data/processed/K03063_01.npz
K02557.01,10925113,FALSE POSITIVE,0,data/processed/K02557_01.npz
K05842.01,10933306,CANDIDATE,1,data/processed/K05842_01.npz
K00291.01,10933561,CONFIRMED,1,data/processed/K00291_01.npz
K00291.02,10933561,CONFIRMED,1,data/processed/K00291_02.npz
K03121.01,10934313,FALSE POSITIVE,0,data/processed/K03121_01.npz
K00477.01,10934674,CONFIRMED,1,data/processed/K00477_01.npz
K06083.01,10935310,FALSE POSITIVE,0,data/processed/K06083_01.npz
K03367.01,10935993,CANDIDATE,1,data/processed/K03367_01.npz
K07390.01,10936427,FALSE POSITIVE,0,data/processed/K07390_01.npz
K04179.01,10936786,FALSE POSITIVE,0,data/processed/K04179_01.npz
K07391.01,10937609,FALSE POSITIVE,0,data/processed/K07391_01.npz
K02934.01,10964265,FALSE POSITIVE,0,data/processed/K02934_01.npz
K00536.01,10965008,CONFIRMED,1,data/processed/K00536_01.npz
K02177.01,10965588,CONFIRMED,1,data/processed/K02177_01.npz
K07392.01,10965963,FALSE POSITIVE,0,data/processed/K07392_01.npz
K05845.01,10967168,CANDIDATE,1,data/processed/K05845_01.npz
K04692.02,10972902,CANDIDATE,1,data/processed/K04692_02.npz
K04692.01,10972902,FALSE POSITIVE,0,data/processed/K04692_01.npz
K05846.01,10977671,CANDIDATE,1,data/processed/K05846_01.npz
K05847.01,10978581,CANDIDATE,1,data/processed/K05847_01.npz
K01931.01,10978763,CONFIRMED,1,data/processed/K01931_01.npz
K01931.02,10978763,CONFIRMED,1,data/processed/K01931_02.npz
K01931.03,10978763,CONFIRMED,1,data/processed/K01931_03.npz
K07394.01,10979716,FALSE POSITIVE,0,data/processed/K07394_01.npz
K05848.01,10979952,CANDIDATE,1,data/processed/K05848_01.npz
K07395.01,10982373,FALSE POSITIVE,0,data/processed/K07395_01.npz
K00343.01,10982872,CONFIRMED,1,data/processed/K00343_01.npz
K00343.02,10982872,CONFIRMED,1,data/processed/K00343_02.npz
K00343.03,10982872,CONFIRMED,1,data/processed/K00343_03.npz
K07396.01,10987439,FALSE POSITIVE,0,data/processed/K07396_01.npz
K06233.01,10989274,CONFIRMED,1,data/processed/K06233_01.npz
K05849.01,10989620,CANDIDATE,1,data/processed/K05849_01.npz
K00478.01,10990886,CONFIRMED,1,data/processed/K00478_01.npz
K04374.01,10991114,CANDIDATE,1,data/processed/K04374_01.npz
K05850.01,10991389,CANDIDATE,1,data/processed/K05850_01.npz
K05851.01,10991431,CANDIDATE,1,data/processed/K05851_01.npz
K07399.01,10992733,FALSE POSITIVE,0,data/processed/K07399_01.npz
K00344.01,11015108,CONFIRMED,1,data/processed/K00344_01.npz
K00479.01,11015323,CONFIRMED,1,data/processed/K00479_01.npz
K04106.01,11017094,FALSE POSITIVE,0,data/processed/K04106_01.npz
K06084.01,11021252,FALSE POSITIVE,0,data/processed/K06084_01.npz
K05854.01,11026582,CANDIDATE,1,data/processed/K05854_01.npz
K07402.01,11027722,FALSE POSITIVE,0,data/processed/K07402_01.npz
K07403.01,11029877,FALSE POSITIVE,0,data/processed/K07403_01.npz
K02248.04,11030475,CANDIDATE,1,data/processed/K02248_04.npz
K02248.01,11030475,CONFIRMED,1,data/processed/K02248_01.npz
K02248.02,11030475,CANDIDATE,1,data/processed/K02248_02.npz
K02248.03,11030475,CANDIDATE,1,data/processed/K02248_03.npz
K05855.01,11036168,CANDIDATE,1,data/processed/K05855_01.npz
K04309.01,11037128,FALSE POSITIVE,0,data/processed/K04309_01.npz
K02580.01,11037511,CONFIRMED,1,data/processed/K02580_01.npz
K05856.01,11037818,CONFIRMED,1,data/processed/K05856_01.npz
K04796.01,11038580,FALSE POSITIVE,0,data/processed/K04796_01.npz
K03327.01,11044779,FALSE POSITIVE,0,data/processed/K03327_01.npz
K04401.01,11044826,FALSE POSITIVE,0,data/processed/K04401_01.npz
K01645.01,11045383,FALSE POSITIVE,0,data/processed/K01645_01.npz
K00214.01,11046458,CONFIRMED,1,data/processed/K00214_01.npz
K05857.01,11046723,CANDIDATE,1,data/processed/K05857_01.npz
K05858.01,11046870,FALSE POSITIVE,0,data/processed/K05858_01.npz
K02007.01,11069176,CONFIRMED,1,data/processed/K02007_01.npz
K02007.02,11069176,CONFIRMED,1,data/processed/K02007_02.npz
K05859.01,11069681,CANDIDATE,1,data/processed/K05859_01.npz
K02696.01,11071200,CANDIDATE,1,data/processed/K02696_01.npz
K02696.02,11071200,CANDIDATE,1,data/processed/K02696_02.npz
K07405.01,11071207,FALSE POSITIVE,0,data/processed/K07405_01.npz
K04852.01,11072016,CANDIDATE,1,data/processed/K04852_01.npz
K05860.01,11072982,CANDIDATE,1,data/processed/K05860_01.npz
K07406.01,11073223,FALSE POSITIVE,0,data/processed/K07406_01.npz
K05861.01,11073238,FALSE POSITIVE,0,data/processed/K05861_01.npz
K00537.01,11073351,CONFIRMED,1,data/processed/K00537_01.npz
K02206.01,11073656,CANDIDATE,1,data/processed/K02206_01.npz
K01889.01,11074178,CONFIRMED,1,data/processed/K01889_01.npz
K01889.02,11074178,CONFIRMED,1,data/processed/K01889_02.npz
K02198.01,11075429,CONFIRMED,1,data/processed/K02198_01.npz
K00292.01,11075737,CONFIRMED,1,data/processed/K00292_01.npz
K04645.01,11076276,FALSE POSITIVE,0,data/processed/K04645_01.npz
K07407.01,11076279,FALSE POSITIVE,0,data/processed/K07407_01.npz
K02442.01,11080405,CONFIRMED,1,data/processed/K02442_01.npz
K02442.02,11080405,CONFIRMED,1,data/processed/K02442_02.npz
K05864.01,11082795,CANDIDATE,1,data/processed/K05864_01.npz
K05865.01,11090561,FALSE POSITIVE,0,data/processed/K05865_01.npz
K00538.01,11090765,CONFIRMED,1,data/processed/K00538_01.npz
K05866.01,11090926,CANDIDATE,1,data/processed/K05866_01.npz
K07408.01,11092783,CANDIDATE,1,data/processed/K07408_01.npz
K08041.01,11098004,FALSE POSITIVE,0,data/processed/K08041_01.npz
K02712.01,11098013,CANDIDATE,1,data/processed/K02712_01.npz
K05868.01,11098704,CANDIDATE,1,data/processed/K05868_01.npz
K08219.01,11099109,FALSE POSITIVE,0,data/processed/K08219_01.npz
K00346.01,11100383,CONFIRMED,1,data/processed/K00346_01.npz
K02885.01,11100670,FALSE POSITIVE,0,data/processed/K02885_01.npz
K02333.01,11121752,CONFIRMED,1,data/processed/K02333_01.npz
K02333.02,11121752,CONFIRMED,1,data/processed/K02333_02.npz
K08220.01,11124353,FALSE POSITIVE,0,data/processed/K08220_01.npz
K02485.01,11125613,CONFIRMED,1,data/processed/K02485_01.npz
K02485.02,11125613,CONFIRMED,1,data/processed/K02485_02.npz
K02485.03,11125613,CONFIRMED,1,data/processed/K02485_03.npz
K03371.01,11125797,CANDIDATE,1,data/processed/K03371_01.npz
K03371.02,11125797,CONFIRMED,1,data/processed/K03371_02.npz
K02792.01,11127479,CONFIRMED,1,data/processed/K02792_01.npz
K05870.01,11129145,CANDIDATE,1,data/processed/K05870_01.npz
K07410.01,11134079,FALSE POSITIVE,0,data/processed/K07410_01.npz
K04896.02,11135694,CANDIDATE,1,data/processed/K04896_02.npz
K04896.01,11135694,CANDIDATE,1,data/processed/K04896_01.npz
K04620.01,11137065,FALSE POSITIVE,0,data/processed/K04620_01.npz
K03027.01,11137180,CONFIRMED,1,data/processed/K03027_01.npz
K08043.01,11139682,CANDIDATE,1,data/processed/K08043_01.npz
K07412.01,11144439,FALSE POSITIVE,0,data/processed/K07412_01.npz
K08044.01,11145726,FALSE POSITIVE,0,data/processed/K08044_01.npz
K04039.01,11145831,FALSE POSITIVE,0,data/processed/K04039_01.npz
K07413.01,11147276,FALSE POSITIVE,0,data/processed/K07413_01.npz
K05873.01,11147785,CANDIDATE,1,data/processed/K05873_01.npz
K03334.01,11147814,FALSE POSITIVE,0,data/processed/K03334_01.npz
K04308.01,11151677,FALSE POSITIVE,0,data/processed/K04308_01.npz
K05874.01,11152511,CANDIDATE,1,data/processed/K05874_01.npz
K03200.01,11153259,FALSE POSITIVE,0,data/processed/K03200_01.npz
K04601.01,11153476,CANDIDATE,1,data/processed/K04601_01.npz
K05875.01,11176166,CONFIRMED,1,data/processed/K05875_01.npz
K05875.02,11176166,CANDIDATE,1,data/processed/K05875_02.npz
K03281.01,11177676,CONFIRMED,1,data/processed/K03281_01.npz
K04653.01,11181260,CANDIDATE,1,data/processed/K04653_01.npz
K05876.01,11182213,CANDIDATE,1,data/processed/K05876_01.npz
K07415.01,11182260,CANDIDATE,1,data/processed/K07415_01.npz
K08046.01,11182706,CANDIDATE,1,data/processed/K08046_01.npz
K05877.01,11183752,CANDIDATE,1,data/processed/K05877_01.npz
K01804.01,11187436,CONFIRMED,1,data/processed/K01804_01.npz
K07416.01,11187972,CANDIDATE,1,data/processed/K07416_01.npz
K02765.01,11188249,FALSE POSITIVE,0,data/processed/K02765_01.npz
K04223.01,11188254,FALSE POSITIVE,0,data/processed/K04223_01.npz
K05878.01,11191364,CANDIDATE,1,data/processed/K05878_01.npz
K00481.01,11192998,CONFIRMED,1,data/processed/K00481_01.npz
K00481.02,11192998,CONFIRMED,1,data/processed/K00481_02.npz
K00481.03,11192998,CONFIRMED,1,data/processed/K00481_03.npz
K00348.01,11194032,CONFIRMED,1,data/processed/K00348_01.npz
K07417.01,11198723,FALSE POSITIVE,0,data/processed/K07417_01.npz
K05880.01,11199233,FALSE POSITIVE,0,data/processed/K05880_01.npz
K07418.01,11199725,FALSE POSITIVE,0,data/processed/K07418_01.npz
K03724.01,11200405,FALSE POSITIVE,0,data/processed/K03724_01.npz
K00293.01,11200415,FALSE POSITIVE,0,data/processed/K00293_01.npz
K03667.01,11200767,FALSE POSITIVE,0,data/processed/K03667_01.npz
K07419.01,11200773,FALSE POSITIVE,0,data/processed/K07419_01.npz
K07422.01,11233911,FALSE POSITIVE,0,data/processed/K07422_01.npz
K07424.01,11235323,FALSE POSITIVE,0,data/processed/K07424_01.npz
K02460.01,11236244,CONFIRMED,1,data/processed/K02460_01.npz
K07426.01,11241560,CANDIDATE,1,data/processed/K07426_01.npz
K03717.01,11241814,FALSE POSITIVE,0,data/processed/K03717_01.npz
K03346.01,11241912,CONFIRMED,1,data/processed/K03346_01.npz
K04517.01,11243547,FALSE POSITIVE,0,data/processed/K04517_01.npz
K02994.01,11244137,CONFIRMED,1,data/processed/K02994_01.npz
K03933.01,11244682,CONFIRMED,1,data/processed/K03933_01.npz
K02796.01,11246161,CANDIDATE,1,data/processed/K02796_01.npz
K03553.01,11249624,FALSE POSITIVE,0,data/processed/K03553_01.npz
K00107.01,11250587,CONFIRMED,1,data/processed/K00107_01.npz
K07429.01,11251058,FALSE POSITIVE,0,data/processed/K07429_01.npz
K05881.01,11251991,CANDIDATE,1,data/processed/K05881_01.npz
K06236.01,11252617,FALSE POSITIVE,0,data/processed/K06236_01.npz
K06236.02,11252617,FALSE POSITIVE,0,data/processed/K06236_02.npz
K01972.01,11253711,CANDIDATE,1,data/processed/K01972_01.npz
K01972.02,11253711,CONFIRMED,1,data/processed/K01972_02.npz
K02672.01,11253827,CONFIRMED,1,data/processed/K02672_01.npz
K02672.02,11253827,CONFIRMED,1,data/processed/K02672_02.npz
K03003.01,11255231,FALSE POSITIVE,0,data/processed/K03003_01.npz
K00294.01,11259686,CONFIRMED,1,data/processed/K00294_01.npz
K02816.01,11283615,CONFIRMED,1,data/processed/K02816_01.npz
K01774.01,11285136,FALSE POSITIVE,0,data/processed/K01774_01.npz
K07431.01,11285625,FALSE POSITIVE,0,data/processed/K07431_01.npz
K03110.01,11285870,CONFIRMED,1,data/processed/K03110_01.npz
K07432.01,11286311,CANDIDATE,1,data/processed/K07432_01.npz
K07434.01,11288492,CANDIDATE,1,data/processed/K07434_01.npz
K07435.01,11288772,CANDIDATE,1,data/processed/K07435_01.npz
K04716.01,11290515,CANDIDATE,1,data/processed/K04716_01.npz
K04716.02,11290515,CANDIDATE,1,data/processed/K04716_02.npz
K07436.01,11295085,FALSE POSITIVE,0,data/processed/K07436_01.npz
K04396.01,11296045,FALSE POSITIVE,0,data/processed/K04396_01.npz
K04396.02,11296045,FALSE POSITIVE,0,data/processed/K04396_02.npz
K04396.03,11296045,FALSE POSITIVE,0,data/processed/K04396_03.npz
K04396.04,11296045,CANDIDATE,1,data/processed/K04396_04.npz
K06237.01,11296437,FALSE POSITIVE,0,data/processed/K06237_01.npz
K06237.02,11296437,CANDIDATE,1,data/processed/K06237_02.npz
K07437.01,11296724,CANDIDATE,1,data/processed/K07437_01.npz
K01857.01,11297236,CONFIRMED,1,data/processed/K01857_01.npz
K01802.01,11298298,CONFIRMED,1,data/processed/K01802_01.npz
K03345.01,11303322,CONFIRMED,1,data/processed/K03345_01.npz
K03744.01,11303811,FALSE POSITIVE,0,data/processed/K03744_01.npz
K02645.01,11303815,FALSE POSITIVE,0,data/processed/K02645_01.npz
K03256.01,11305996,FALSE POSITIVE,0,data/processed/K03256_01.npz
K02168.01,11308499,CONFIRMED,1,data/processed/K02168_01.npz
K02168.02,11308499,CONFIRMED,1,data/processed/K02168_02.npz
K04666.01,11337012,CANDIDATE,1,data/processed/K04666_01.npz
K04735.01,11338056,CANDIDATE,1,data/processed/K04735_01.npz
K08221.01,11338091,CANDIDATE,1,data/processed/K08221_01.npz
K05884.01,11338918,FALSE POSITIVE,0,data/processed/K05884_01.npz
K05885.01,11340218,CANDIDATE,1,data/processed/K05885_01.npz
K06238.01,11341164,CANDIDATE,1,data/processed/K06238_01.npz
K05887.01,11341314,FALSE POSITIVE,0,data/processed/K05887_01.npz
K02366.01,11342416,CONFIRMED,1,data/processed/K02366_01.npz
K01771.01,11342573,FALSE POSITIVE,0,data/processed/K01771_01.npz
K02090.01,11348997,CONFIRMED,1,data/processed/K02090_01.npz
K07438.01,11350389,FALSE POSITIVE,0,data/processed/K07438_01.npz
K08050.01,11350634,CANDIDATE,1,data/processed/K08050_01.npz
K05889.01,11351454,CANDIDATE,1,data/processed/K05889_01.npz
K05890.01,11355925,CANDIDATE,1,data/processed/K05890_01.npz
K07439.01,11356602,FALSE POSITIVE,0,data/processed/K07439_01.npz
K08051.01,11357185,FALSE POSITIVE,0,data/processed/K08051_01.npz
K03782.01,11357192,FALSE POSITIVE,0,data/processed/K03782_01.npz
K02163.01,11358389,CONFIRMED,1,data/processed/K02163_01.npz
K02163.02,11358389,CONFIRMED,1,data/processed/K02163_02.npz
K02163.03,11358389,CANDIDATE,1,data/processed/K02163_03.npz
K07440.01,11358392,FALSE POSITIVE,0,data/processed/K07440_01.npz
K07441.01,11359305,FALSE POSITIVE,0,data/processed/K07441_01.npz
K02069.01,11360571,CONFIRMED,1,data/processed/K02069_01.npz
K07442.01,11391181,FALSE POSITIVE,0,data/processed/K07442_01.npz
K02639.01,11391755,CANDIDATE,1,data/processed/K02639_01.npz
K02639.02,11391755,CANDIDATE,1,data/processed/K02639_02.npz
K08053.01,11392362,CANDIDATE,1,data/processed/K08053_01.npz
K01623.01,11392618,FALSE POSITIVE,0,data/processed/K01623_01.npz
K05892.01,11393248,CANDIDATE,1,data/processed/K05892_01.npz
K00349.01,11394027,CONFIRMED,1,data/processed/K00349_01.npz
K00350.01,11395587,CANDIDATE,1,data/processed/K00350_01.npz
K08222.01,11400356,FALSE POSITIVE,0,data/processed/K08222_01.npz
K04823.01,11401253,CANDIDATE,1,data/processed/K04823_01.npz
K00277.01,11401755,CONFIRMED,1,data/processed/K00277_01.npz
K00277.02,11401755,CONFIRMED,1,data/processed/K00277_02.npz
K02195.01,11401767,CONFIRMED,1,data/processed/K02195_01.npz
K02195.02,11401767,CONFIRMED,1,data/processed/K02195_02.npz
K02195.03,11401767,CONFIRMED,1,data/processed/K02195_03.npz
K07443.01,11401869,FALSE POSITIVE,0,data/processed/K07443_01.npz
K03561.01,11403216,FALSE POSITIVE,0,data/processed/K03561_01.npz
K02143.01,11403339,CONFIRMED,1,data/processed/K02143_01.npz
K02482.01,11403389,CONFIRMED,1,data/processed/K02482_01.npz
K03015.01,11403530,CONFIRMED,1,data/processed/K03015_01.npz
K05895.01,11407847,CANDIDATE,1,data/processed/K05895_01.npz
K06086.01,11408935,FALSE POSITIVE,0,data/processed/K06086_01.npz
K07444.01,11409698,FALSE POSITIVE,0,data/processed/K07444_01.npz
